date,project,pod,regression_tests_automated,regression_tests_refactored,regression_tests_executed,regression_tests_passed,regression_tests_failed,shakedown_tests_automated,shakedown_tests_refactored,shakedown_tests_executed,shakedown_tests_passed,shakedown_tests_failed,defects_reported
16-11-2021,ImpactTraining,2,516,113,53,17,36,94,51,37,12,25,3
16-11-2021,Honeycomb,2,936,110,906,6,900,53,37,19,12,7,1
16-11-2021,Aurora,2,844,547,477,242,235,97,39,82,7,75,5
16-11-2021,Discovery,2,768,732,361,299,62,73,50,5,4,1,0
16-11-2022,Quicksilver,3,874,43,450,154,296,60,19,55,1,54,4
16-11-2022,Aurora,3,599,76,412,36,376,74,3,14,3,11,1
16-11-2022,Aurora,3,272,149,116,86,30,87,41,28,5,23,0
16-11-2022,PrimeSeven,2,772,420,9,1,8,65,31,11,8,3,0
16-11-2022,Aurora,3,243,35,114,31,83,90,56,58,23,35,4
16-11-2022,CelestialInterface,1,630,157,193,100,93,55,52,33,2,31,1
16-11-2022,Aurora,2,522,508,393,254,139,60,30,42,21,21,2
16-11-2022,Mustangs,2,662,59,339,109,230,66,54,31,21,10,3
16-11-2022,Quicksilver,2,349,72,102,80,22,90,37,84,48,36,11
16-11-2022,Aurora,2,420,154,319,217,102,73,20,29,0,29,0
16-11-2022,Discovery,2,786,678,286,220,66,79,9,43,22,21,5
16-11-2022,Honeycomb,1,105,64,24,6,18,87,6,12,7,5,0
16-11-2023,GrayPanthers,2,290,288,220,115,105,51,38,35,17,18,4
16-11-2023,Honeycomb,2,175,140,43,35,8,83,71,3,2,1,0
16-11-2023,Aurora,1,893,154,570,351,219,77,34,71,34,37,1
16-11-2023,BitterLaser,3,620,197,201,78,123,77,35,59,53,6,2
16-11-2023,Discovery,2,124,82,46,40,6,59,57,26,22,4,2
16-11-2023,CelestialInterface,2,626,364,223,150,73,60,35,57,50,7,2
16-11-2023,BitterLaser,2,189,159,134,74,60,74,28,50,45,5,0
16-11-2023,Discovery,2,732,347,8,2,6,76,29,32,21,11,0
16-11-2023,GrayPanthers,1,765,269,516,230,286,84,6,32,29,3,0
16-11-2023,Quicksilver,2,170,79,86,13,73,94,10,48,26,22,3
16-11-2023,Quicksilver,2,754,255,183,76,107,79,9,57,39,18,6
16-11-2023,PrimeSeven,3,366,336,159,64,95,74,72,12,10,2,0
16-11-2023,Mustangs,1,579,67,113,110,3,74,37,59,0,59,7
16-11-2023,Quicksilver,3,132,13,36,24,12,67,48,42,23,19,1
16-11-2023,Honeycomb,3,165,164,40,21,19,73,48,16,13,3,1
16-11-2023,Quicksilver,1,599,477,450,38,412,96,88,11,2,9,0
16-12-2021,GrayPanthers,1,981,389,565,501,64,62,44,29,5,24,0
16-12-2021,Discovery,1,454,128,159,140,19,91,18,90,8,82,8
16-12-2021,PrimeSeven,1,753,743,364,19,345,88,12,84,35,49,0
16-12-2021,GrayPanthers,2,677,3,289,253,36,70,0,49,28,21,6
16-12-2021,Quicksilver,1,665,406,302,248,54,62,28,61,53,8,5
16-12-2021,CelestialInterface,3,802,599,236,222,14,60,1,45,29,16,2
16-12-2022,Discovery,3,262,37,225,31,194,52,34,11,1,10,0
16-12-2022,Aurora,2,709,4,1,0,1,73,67,26,12,14,0
16-12-2022,Mustangs,3,495,452,199,139,60,52,27,37,6,31,2
16-12-2022,BitterLaser,3,573,467,206,15,191,91,25,72,28,44,0
16-12-2022,PrimeSeven,2,299,178,79,19,60,86,60,81,80,1,4
16-12-2022,BitterLaser,2,177,129,71,61,10,63,23,26,12,14,1
16-12-2022,Honeycomb,1,208,43,79,41,38,60,30,18,13,5,0
16-12-2022,PrimeSeven,3,607,197,449,77,372,77,6,58,13,45,1
16-12-2022,Mustangs,3,601,242,85,19,66,75,69,17,4,13,1
16-12-2022,GrayPanthers,1,819,356,384,53,331,96,88,41,1,40,2
16-12-2022,Honeycomb,1,156,52,142,65,77,90,69,19,9,10,1
16-12-2022,Aurora,2,718,37,651,298,353,67,26,60,15,45,6
16-12-2022,CelestialInterface,1,754,113,94,73,21,75,29,26,21,5,1
16-12-2022,CelestialInterface,3,744,664,625,132,493,55,28,48,38,10,6
16-12-2023,PrimeSeven,1,647,128,260,153,107,99,89,75,50,25,2
16-12-2023,Quicksilver,3,825,379,138,116,22,79,54,59,28,31,2
16-12-2023,PrimeSeven,3,440,434,25,1,24,50,47,36,13,23,0
16-12-2023,Mustangs,1,910,356,28,16,12,66,24,55,35,20,5
16-12-2023,GrayPanthers,3,931,604,578,140,438,89,61,39,32,7,1
16-12-2023,Mustangs,2,426,4,360,208,152,85,62,45,39,6,3
16-12-2023,Quicksilver,2,707,395,9,1,8,52,6,40,39,1,3
16-12-2023,ImpactTraining,2,185,2,97,6,91,55,17,24,17,7,2
16-12-2023,Quicksilver,1,604,419,252,214,38,70,67,19,0,19,1
16-12-2023,ImpactTraining,1,299,40,286,238,48,93,9,86,31,55,5
17-01-2021,Discovery,3,275,179,127,5,122,79,47,8,7,1,0
17-01-2021,Mustangs,1,334,114,176,37,139,87,24,43,11,32,3
17-01-2021,Aurora,1,943,524,232,85,147,53,44,5,0,5,0
17-01-2021,Mustangs,2,365,195,227,49,178,91,87,48,47,1,1
17-01-2021,BitterLaser,1,108,72,10,7,3,79,50,32,7,25,2
17-01-2021,Quicksilver,1,355,9,322,28,294,91,64,73,51,22,1
17-01-2021,Aurora,3,573,101,218,169,49,65,6,11,7,4,0
17-01-2021,PrimeSeven,1,874,746,109,48,61,56,6,13,4,9,0
17-01-2022,Aurora,2,997,685,792,732,60,84,64,25,23,2,0
17-01-2022,GrayPanthers,2,463,455,24,14,10,87,46,70,23,47,4
17-01-2022,GrayPanthers,1,691,360,394,267,127,98,55,94,78,16,1
17-01-2022,Discovery,2,693,220,110,11,99,76,19,73,23,50,3
17-01-2022,ImpactTraining,3,180,102,159,31,128,50,7,34,5,29,2
17-01-2022,GrayPanthers,3,355,127,107,78,29,76,40,8,2,6,0
17-01-2023,GrayPanthers,3,186,61,160,21,139,62,8,26,7,19,0
17-01-2023,GrayPanthers,3,666,267,321,306,15,64,27,5,1,4,0
17-01-2023,Mustangs,3,609,37,322,28,294,59,17,34,23,11,4
17-01-2023,ImpactTraining,3,458,302,203,131,72,68,50,49,14,35,2
17-01-2023,CelestialInterface,3,470,336,325,168,157,62,46,19,14,5,0
17-01-2023,Mustangs,3,301,268,280,145,135,81,58,61,50,11,5
17-01-2023,Quicksilver,1,126,58,91,19,72,62,16,40,10,30,4
17-01-2023,ImpactTraining,1,348,257,339,153,186,98,3,2,1,1,0
17-01-2023,CelestialInterface,1,876,809,834,506,328,92,70,89,0,89,9
17-02-2021,PrimeSeven,1,337,320,0,0,0,70,10,68,23,45,2
17-02-2021,GrayPanthers,2,424,280,293,50,243,100,5,81,33,48,5
17-02-2021,CelestialInterface,3,883,337,871,542,329,87,11,35,16,19,4
17-02-2021,Discovery,3,822,577,243,183,60,82,31,17,12,5,1
17-02-2021,Honeycomb,1,760,283,59,7,52,52,15,19,16,3,0
17-02-2021,Quicksilver,3,784,558,660,39,621,98,10,82,34,48,10
17-02-2021,Honeycomb,2,774,118,157,59,98,99,49,7,3,4,0
17-02-2021,ImpactTraining,1,850,402,477,314,163,58,0,53,1,52,1
17-02-2022,Honeycomb,3,399,35,9,2,7,64,53,30,12,18,2
17-02-2022,PrimeSeven,3,675,83,248,92,156,64,61,2,0,2,0
17-02-2022,Aurora,3,716,176,644,140,504,79,78,8,5,3,0
17-02-2022,Aurora,3,434,295,29,22,7,71,30,29,15,14,3
17-02-2022,Mustangs,3,185,90,79,75,4,67,48,0,0,0,0
17-02-2022,ImpactTraining,1,431,301,97,95,2,73,34,43,5,38,5
17-02-2022,BitterLaser,3,996,311,4,2,2,76,60,21,2,19,0
17-02-2022,Honeycomb,1,887,293,738,160,578,59,47,40,8,32,3
17-02-2023,Discovery,1,699,363,436,354,82,56,54,9,1,8,0
17-02-2023,Mustangs,2,707,121,175,5,170,69,16,64,52,12,6
17-02-2023,GrayPanthers,2,921,287,562,192,370,71,16,28,20,8,0
17-02-2023,Aurora,3,174,82,31,15,16,79,62,29,9,20,0
17-02-2023,ImpactTraining,1,982,862,312,218,94,71,43,15,13,2,1
17-02-2023,BitterLaser,1,566,475,44,28,16,76,45,49,3,46,3
17-02-2023,CelestialInterface,3,641,430,558,23,535,55,52,43,30,13,1
17-02-2023,GrayPanthers,1,772,168,492,131,361,99,74,92,72,20,12
17-02-2023,ImpactTraining,3,843,23,196,1,195,62,50,34,14,20,3
17-02-2023,Quicksilver,2,343,267,238,181,57,57,35,54,37,17,1
17-02-2023,CelestialInterface,2,537,437,473,104,369,55,37,26,2,24,2
17-03-2021,Mustangs,1,366,349,151,63,88,88,3,53,19,34,1
17-03-2021,PrimeSeven,3,774,641,224,81,143,63,33,12,4,8,0
17-03-2021,BitterLaser,2,875,336,673,417,256,52,37,22,9,13,1
17-03-2021,PrimeSeven,2,479,289,367,135,232,93,51,32,14,18,2
17-03-2021,BitterLaser,1,738,152,651,49,602,84,75,68,16,52,9
17-03-2021,Aurora,3,741,198,345,167,178,68,57,66,22,44,6
17-03-2021,Honeycomb,2,339,192,130,83,47,64,48,3,2,1,0
17-03-2021,Mustangs,1,294,169,143,105,38,77,28,9,7,2,0
17-03-2021,PrimeSeven,3,586,362,540,346,194,97,1,55,49,6,0
17-03-2021,ImpactTraining,3,366,325,49,21,28,85,8,46,16,30,4
17-03-2021,Aurora,2,449,106,13,5,8,60,46,45,5,40,4
17-03-2021,ImpactTraining,1,108,86,59,12,47,94,82,15,4,11,1
17-03-2022,CelestialInterface,2,959,527,562,432,130,82,44,43,12,31,0
17-03-2022,Aurora,3,469,36,334,43,291,92,52,4,0,4,0
17-03-2022,Mustangs,2,739,380,340,163,177,87,0,56,15,41,0
17-03-2022,Honeycomb,3,141,55,91,52,39,100,85,21,1,20,1
17-03-2022,PrimeSeven,3,743,646,296,275,21,58,55,42,27,15,5
17-03-2022,GrayPanthers,3,636,48,61,54,7,66,60,62,30,32,7
17-03-2022,BitterLaser,1,123,81,1,0,1,55,15,5,1,4,0
17-03-2023,Discovery,1,446,294,92,3,89,55,0,7,1,6,0
17-03-2023,Honeycomb,3,273,51,219,174,45,92,23,61,13,48,4
17-03-2023,GrayPanthers,3,993,774,19,10,9,67,39,23,21,2,1
17-03-2023,PrimeSeven,2,626,280,47,15,32,80,6,0,0,0,0
17-03-2023,BitterLaser,2,241,222,203,142,61,87,19,72,67,5,7
17-03-2023,GrayPanthers,3,547,6,8,0,8,51,15,9,5,4,0
17-03-2023,GrayPanthers,3,249,90,77,73,4,98,63,88,78,10,1
17-04-2021,CelestialInterface,2,176,76,107,7,100,100,39,46,22,24,4
17-04-2021,PrimeSeven,3,425,272,353,174,179,58,49,54,4,50,4
17-04-2021,Honeycomb,2,988,481,944,341,603,60,0,27,22,5,2
17-04-2021,ImpactTraining,2,577,330,558,470,88,50,17,35,2,33,4
17-04-2021,ImpactTraining,3,369,359,230,139,91,79,77,15,3,12,1
17-04-2021,Quicksilver,1,157,105,66,59,7,69,65,32,13,19,2
17-04-2021,CelestialInterface,1,490,22,92,22,70,88,12,24,21,3,1
17-04-2021,Mustangs,1,134,86,71,21,50,79,73,60,50,10,7
17-04-2022,GrayPanthers,3,352,247,349,346,3,94,6,85,53,32,4
17-04-2022,GrayPanthers,2,117,103,76,42,34,96,74,11,5,6,0
17-04-2022,GrayPanthers,3,185,145,175,78,97,62,29,33,8,25,0
17-04-2022,Mustangs,3,722,360,715,57,658,85,34,52,43,9,4
17-04-2022,BitterLaser,2,375,328,337,158,179,83,7,19,4,15,1
17-04-2022,Aurora,2,269,222,21,2,19,67,56,56,1,55,7
17-04-2022,Mustangs,3,951,578,469,366,103,52,38,8,7,1,0
17-04-2022,CelestialInterface,2,451,276,278,202,76,73,49,45,2,43,5
17-04-2022,Discovery,1,780,276,719,139,580,91,81,15,7,8,0
17-04-2022,CelestialInterface,1,803,563,709,694,15,62,11,4,1,3,0
17-04-2022,Discovery,3,991,173,383,28,355,72,30,7,1,6,0
17-04-2022,Mustangs,2,663,385,208,86,122,77,10,12,3,9,0
17-04-2022,GrayPanthers,2,255,44,198,181,17,81,31,39,17,22,0
17-04-2023,Aurora,2,351,345,39,10,29,55,0,53,22,31,3
17-04-2023,Discovery,2,465,443,282,165,117,96,95,7,0,7,0
17-04-2023,Aurora,3,175,130,161,57,104,70,39,6,1,5,0
17-04-2023,PrimeSeven,3,632,330,331,195,136,55,31,27,19,8,3
17-05-2021,ImpactTraining,2,610,355,367,192,175,91,61,70,17,53,8
17-05-2021,Aurora,3,324,185,189,70,119,52,11,14,8,6,0
17-05-2021,BitterLaser,1,300,31,19,15,4,76,54,73,37,36,9
17-05-2021,Mustangs,1,491,455,410,140,270,82,62,25,2,23,1
17-05-2021,Quicksilver,2,816,630,786,330,456,80,62,17,11,6,1
17-05-2021,GrayPanthers,2,522,200,34,32,2,69,4,1,0,1,0
17-05-2021,BitterLaser,3,237,31,66,31,35,63,19,50,13,37,2
17-05-2021,Honeycomb,3,129,47,41,4,37,71,52,28,2,26,0
17-05-2021,CelestialInterface,3,775,653,477,440,37,86,45,83,44,39,4
17-05-2021,BitterLaser,2,403,223,164,40,124,88,29,72,48,24,9
17-05-2021,Mustangs,3,421,339,280,12,268,50,39,20,5,15,1
17-05-2021,Honeycomb,1,281,106,275,157,118,71,23,11,6,5,0
17-05-2021,PrimeSeven,3,547,218,506,108,398,50,23,46,30,16,5
17-05-2022,Mustangs,3,132,103,93,27,66,63,7,49,13,36,2
17-05-2022,Mustangs,3,413,175,57,36,21,83,82,17,15,2,0
17-05-2023,Aurora,3,533,426,199,63,136,82,58,12,11,1,0
17-05-2023,Honeycomb,2,276,161,32,4,28,64,22,1,0,1,0
17-05-2023,Quicksilver,3,186,122,156,71,85,74,18,42,32,10,5
17-05-2023,CelestialInterface,3,890,816,150,25,125,96,87,81,5,76,10
17-05-2023,Quicksilver,3,478,268,230,198,32,71,6,9,3,6,0
17-05-2023,GrayPanthers,2,629,412,368,96,272,74,14,60,42,18,0
17-05-2023,GrayPanthers,2,324,164,82,14,68,71,3,63,41,22,6
17-05-2023,PrimeSeven,2,256,110,132,42,90,64,41,54,6,48,6
17-05-2023,BitterLaser,3,958,520,602,431,171,93,61,32,8,24,1
17-06-2021,Discovery,2,651,482,103,80,23,82,78,55,25,30,1
17-06-2021,BitterLaser,1,235,30,133,47,86,84,57,68,24,44,0
17-06-2021,CelestialInterface,3,178,135,152,135,17,66,4,38,35,3,1
17-06-2021,Honeycomb,1,978,817,65,31,34,68,15,23,3,20,2
17-06-2021,Quicksilver,1,107,31,61,2,59,70,12,67,36,31,9
17-06-2021,Mustangs,3,609,217,277,187,90,93,26,54,12,42,4
17-06-2021,ImpactTraining,1,813,763,454,16,438,87,11,54,25,29,5
17-06-2021,CelestialInterface,2,580,469,121,67,54,56,25,29,19,10,0
17-06-2021,CelestialInterface,3,634,272,55,35,20,78,13,19,2,17,1
17-06-2021,Discovery,2,718,485,551,127,424,53,13,50,35,15,3
17-06-2021,GrayPanthers,3,472,208,431,389,42,79,72,28,15,13,0
17-06-2022,ImpactTraining,2,468,44,415,252,163,83,9,24,15,9,2
17-06-2022,PrimeSeven,2,884,79,373,336,37,82,37,23,6,17,2
17-06-2022,Quicksilver,1,855,76,526,296,230,100,9,98,67,31,10
17-06-2022,Quicksilver,3,633,233,218,168,50,77,34,71,50,21,4
17-06-2022,BitterLaser,1,941,865,509,115,394,100,94,82,52,30,10
17-06-2022,ImpactTraining,3,443,296,256,200,56,83,56,51,3,48,4
17-06-2022,PrimeSeven,1,152,133,143,78,65,60,18,59,21,38,4
17-06-2022,ImpactTraining,2,641,363,403,279,124,79,38,28,11,17,2
17-06-2022,BitterLaser,1,153,115,118,116,2,87,39,28,5,23,1
17-06-2022,PrimeSeven,2,879,59,179,82,97,67,50,15,11,4,0
17-06-2022,CelestialInterface,2,578,503,85,42,43,94,28,84,18,66,9
17-06-2022,ImpactTraining,3,705,296,286,2,284,51,33,3,1,2,0
17-06-2022,PrimeSeven,1,362,7,165,142,23,76,51,15,7,8,0
17-06-2022,PrimeSeven,2,774,168,545,59,486,51,41,25,17,8,0
17-06-2022,Aurora,3,484,430,200,66,134,74,23,46,43,3,1
17-06-2022,BitterLaser,2,575,567,458,335,123,57,12,14,3,11,1
17-06-2023,Aurora,1,571,209,521,32,489,92,26,65,53,12,6
17-06-2023,BitterLaser,2,579,502,185,34,151,71,58,63,4,59,1
17-06-2023,BitterLaser,3,269,166,118,97,21,77,67,6,1,5,0
17-06-2023,Quicksilver,2,534,249,435,242,193,54,2,29,10,19,3
17-06-2023,ImpactTraining,2,382,212,107,63,44,100,56,52,3,49,4
17-06-2023,Mustangs,3,241,148,84,49,35,64,21,17,7,10,1
17-06-2023,Quicksilver,3,241,162,212,40,172,73,48,15,7,8,0
17-06-2023,ImpactTraining,3,540,525,505,488,17,68,39,63,57,6,5
17-06-2023,ImpactTraining,3,687,554,244,145,99,98,52,15,4,11,0
17-06-2023,ImpactTraining,1,453,21,280,205,75,54,13,27,5,22,1
17-06-2023,Aurora,2,459,260,134,52,82,57,8,39,38,1,2
17-06-2023,PrimeSeven,3,490,204,423,331,92,75,10,51,47,4,4
17-07-2021,CelestialInterface,2,128,58,102,73,29,59,57,54,18,36,3
17-07-2021,CelestialInterface,2,785,610,233,135,98,56,22,42,27,15,2
17-07-2021,ImpactTraining,2,779,81,379,215,164,58,6,24,23,1,2
17-07-2021,Honeycomb,2,803,508,282,112,170,68,7,54,32,22,0
17-07-2021,Mustangs,1,507,339,69,43,26,96,74,1,0,1,0
17-07-2021,PrimeSeven,1,378,221,116,90,26,94,20,82,9,73,5
17-07-2021,ImpactTraining,2,806,57,315,36,279,93,40,37,10,27,4
17-07-2021,Mustangs,1,498,144,77,41,36,93,17,28,23,5,3
17-07-2021,Honeycomb,1,290,79,176,30,146,84,61,40,22,18,1
17-07-2022,CelestialInterface,1,551,497,219,4,215,80,12,5,4,1,0
17-07-2022,Quicksilver,2,380,322,103,82,21,72,19,2,0,2,0
17-07-2022,Mustangs,2,624,378,16,5,11,98,86,90,64,26,8
17-07-2022,PrimeSeven,3,588,336,520,242,278,94,87,61,15,46,0
17-07-2022,GrayPanthers,1,930,141,831,787,44,89,69,64,11,53,4
17-07-2022,Quicksilver,1,922,791,90,73,17,98,52,40,20,20,4
17-07-2022,Discovery,2,532,89,264,242,22,64,33,54,48,6,6
17-07-2022,Aurora,3,548,250,482,259,223,53,28,33,31,2,3
17-07-2022,Honeycomb,1,962,433,757,296,461,63,61,17,0,17,0
17-07-2022,Discovery,2,180,13,148,43,105,92,63,60,19,41,0
17-07-2022,Honeycomb,3,661,154,491,398,93,68,42,62,59,3,4
17-07-2022,Aurora,3,714,112,190,154,36,63,18,13,2,11,0
17-07-2022,GrayPanthers,2,438,123,243,31,212,81,18,8,4,4,0
17-07-2022,Discovery,1,507,161,340,75,265,82,55,4,3,1,0
17-07-2022,Aurora,1,104,0,31,27,4,66,15,24,20,4,1
17-07-2022,Mustangs,3,472,346,372,59,313,68,4,18,10,8,0
17-07-2023,PrimeSeven,3,835,232,828,683,145,59,52,51,35,16,4
17-07-2023,BitterLaser,3,573,37,41,12,29,81,40,5,0,5,0
17-07-2023,Honeycomb,2,717,60,319,253,66,58,22,18,16,2,0
17-07-2023,GrayPanthers,1,932,74,889,854,35,88,60,20,13,7,2
17-07-2023,ImpactTraining,3,461,236,251,16,235,89,64,28,14,14,3
17-08-2021,Aurora,2,643,504,193,12,181,66,1,41,28,13,2
17-08-2021,BitterLaser,3,850,589,419,191,228,52,13,44,21,23,5
17-08-2021,CelestialInterface,3,702,458,50,6,44,55,37,9,8,1,0
17-08-2021,GrayPanthers,3,863,399,439,275,164,87,23,29,6,23,3
17-08-2021,Aurora,3,223,141,152,47,105,77,8,35,20,15,4
17-08-2021,ImpactTraining,3,581,183,115,19,96,50,3,30,13,17,0
17-08-2021,Honeycomb,3,330,41,132,87,45,50,42,37,31,6,3
17-08-2021,Honeycomb,2,492,35,43,10,33,52,49,42,36,6,1
17-08-2021,CelestialInterface,3,273,191,112,59,53,97,74,26,20,6,2
17-08-2021,Discovery,1,722,400,705,490,215,64,47,63,44,19,7
17-08-2021,Quicksilver,2,144,53,98,75,23,80,6,27,20,7,1
17-08-2022,Honeycomb,2,322,292,311,11,300,85,48,26,2,24,2
17-08-2022,Aurora,2,198,147,4,2,2,77,59,42,14,28,3
17-08-2022,Aurora,3,942,182,304,244,60,53,49,50,32,18,2
17-08-2022,Quicksilver,2,724,349,56,43,13,54,31,24,7,17,0
17-08-2022,Aurora,1,937,393,401,188,213,81,72,70,8,62,8
17-08-2022,Quicksilver,3,363,122,209,48,161,72,45,14,5,9,1
17-08-2022,BitterLaser,2,399,395,362,2,360,55,20,46,21,25,4
17-08-2022,CelestialInterface,3,126,1,55,22,33,50,26,10,0,10,0
17-08-2022,Mustangs,3,429,229,428,78,350,94,48,66,34,32,1
17-08-2022,CelestialInterface,2,984,232,354,311,43,87,49,25,9,16,1
17-08-2023,Discovery,3,966,128,676,653,23,52,46,20,15,5,2
17-08-2023,Aurora,3,551,445,436,365,71,62,33,52,5,47,1
17-08-2023,Honeycomb,1,686,267,261,53,208,98,75,17,16,1,1
17-08-2023,Quicksilver,3,660,155,165,21,144,81,46,61,47,14,1
17-08-2023,GrayPanthers,3,380,11,135,68,67,100,53,57,53,4,5
17-08-2023,Discovery,2,198,139,105,60,45,80,38,32,17,15,0
17-08-2023,CelestialInterface,2,996,84,252,59,193,57,26,30,2,28,2
17-08-2023,CelestialInterface,2,525,68,406,241,165,82,17,26,24,2,0
17-08-2023,Honeycomb,3,690,171,400,263,137,52,39,39,33,6,0
17-08-2023,GrayPanthers,2,814,262,472,4,468,64,49,12,6,6,0
17-08-2023,Quicksilver,1,257,83,56,46,10,91,42,60,53,7,1
17-09-2021,GrayPanthers,3,499,428,436,233,203,72,41,59,3,56,3
17-09-2021,BitterLaser,3,981,718,910,160,750,77,73,40,28,12,3
17-09-2021,BitterLaser,2,430,172,373,219,154,76,47,43,6,37,1
17-09-2021,Aurora,2,362,349,165,126,39,70,47,64,38,26,3
17-09-2021,CelestialInterface,1,432,34,150,89,61,68,53,43,16,27,4
17-09-2021,BitterLaser,2,220,201,183,42,141,78,67,9,5,4,0
17-09-2022,ImpactTraining,3,107,97,44,8,36,78,75,53,38,15,6
17-09-2022,Discovery,1,984,731,507,33,474,74,30,53,46,7,5
17-09-2022,PrimeSeven,2,357,93,129,91,38,90,68,64,41,23,4
17-09-2022,ImpactTraining,3,932,21,775,69,706,100,19,7,6,1,0
17-09-2022,CelestialInterface,3,677,213,530,42,488,56,17,19,2,17,0
17-09-2023,Aurora,1,653,533,123,12,111,98,82,55,14,41,5
17-09-2023,GrayPanthers,3,138,67,90,57,33,98,1,50,3,47,6
17-09-2023,BitterLaser,1,408,332,131,39,92,66,7,33,12,21,0
17-09-2023,GrayPanthers,2,872,58,716,316,400,98,72,13,4,9,0
17-09-2023,CelestialInterface,2,467,360,284,55,229,62,59,21,10,11,1
17-09-2023,CelestialInterface,2,518,36,517,507,10,98,82,23,8,15,1
17-09-2023,Honeycomb,3,498,330,401,385,16,66,17,47,34,13,5
17-09-2023,PrimeSeven,3,106,85,8,4,4,90,41,8,3,5,0
17-09-2023,PrimeSeven,3,331,28,194,102,92,69,65,3,2,1,0
17-09-2023,Honeycomb,2,908,303,342,191,151,81,74,27,6,21,3
17-10-2021,Discovery,1,803,401,706,644,62,89,77,53,44,9,3
17-10-2021,PrimeSeven,1,623,85,473,270,203,99,37,97,3,94,6
17-10-2021,Mustangs,2,705,323,274,99,175,63,33,27,21,6,3
17-10-2021,PrimeSeven,1,924,857,90,66,24,72,13,51,12,39,0
17-10-2021,GrayPanthers,1,129,71,51,3,48,74,55,6,1,5,0
17-10-2021,Quicksilver,2,213,50,82,3,79,68,66,0,0,0,0
17-10-2021,Aurora,3,176,115,3,0,3,72,39,37,27,10,2
17-10-2021,GrayPanthers,3,686,367,445,145,300,77,6,41,35,6,0
17-10-2022,Aurora,1,705,313,480,195,285,95,22,23,0,23,2
17-10-2022,GrayPanthers,1,984,77,418,363,55,84,48,36,5,31,0
17-10-2022,BitterLaser,3,927,257,392,237,155,84,73,62,15,47,4
17-10-2022,Discovery,3,767,117,228,183,45,67,41,33,5,28,0
17-10-2022,BitterLaser,2,983,771,218,174,44,98,39,13,0,13,0
17-10-2022,CelestialInterface,2,693,500,101,45,56,90,25,16,11,5,1
17-10-2022,Quicksilver,2,464,383,104,13,91,76,61,34,9,25,0
17-10-2022,Honeycomb,3,313,34,186,6,180,71,41,2,1,1,0
17-10-2022,BitterLaser,2,473,56,121,78,43,79,74,56,42,14,1
17-10-2022,GrayPanthers,3,818,324,543,408,135,99,17,95,88,7,1
17-10-2023,GrayPanthers,1,599,176,244,108,136,60,47,24,18,6,0
17-10-2023,Aurora,2,640,13,265,122,143,67,23,33,0,33,3
17-10-2023,ImpactTraining,3,671,424,474,111,363,62,25,36,24,12,2
17-10-2023,PrimeSeven,2,313,279,284,176,108,84,19,24,12,12,2
17-10-2023,ImpactTraining,1,302,258,185,82,103,50,17,46,38,8,3
17-10-2023,ImpactTraining,3,602,562,15,10,5,71,26,16,1,15,0
17-10-2023,GrayPanthers,2,625,559,570,312,258,50,16,16,12,4,1
17-10-2023,Mustangs,3,888,410,478,452,26,68,59,31,19,12,2
17-11-2021,GrayPanthers,1,559,62,350,348,2,92,14,72,48,24,7
17-11-2021,ImpactTraining,2,753,703,515,143,372,54,11,34,13,21,4
17-11-2021,CelestialInterface,1,795,216,72,43,29,69,68,42,3,39,0
17-11-2021,Honeycomb,1,390,92,386,190,196,80,9,31,5,26,1
17-11-2021,Aurora,3,801,253,138,4,134,79,38,53,7,46,5
17-11-2021,Quicksilver,1,601,88,32,2,30,81,7,31,0,31,3
17-11-2021,Mustangs,3,397,51,146,81,65,97,33,13,6,7,0
17-11-2021,Quicksilver,2,513,160,10,6,4,95,16,82,67,15,5
17-11-2021,CelestialInterface,2,186,109,50,11,39,75,57,43,40,3,1
17-11-2022,Honeycomb,1,646,286,77,20,57,67,7,58,7,51,6
17-11-2022,PrimeSeven,3,271,260,139,37,102,70,20,43,16,27,0
17-11-2022,GrayPanthers,1,605,248,520,290,230,61,24,26,14,12,1
17-11-2022,CelestialInterface,1,517,141,478,386,92,52,17,22,20,2,0
17-11-2022,ImpactTraining,1,735,723,102,42,60,89,0,16,3,13,1
17-11-2022,CelestialInterface,2,856,396,458,357,101,59,52,15,11,4,0
17-11-2022,PrimeSeven,2,685,133,404,82,322,78,42,77,18,59,4
17-11-2022,GrayPanthers,3,326,183,319,140,179,94,33,11,4,7,0
17-11-2023,Mustangs,2,539,479,122,108,14,55,1,33,8,25,0
17-11-2023,Aurora,2,959,128,217,38,179,80,49,50,4,46,2
17-11-2023,PrimeSeven,2,772,670,238,5,233,95,23,61,36,25,0
17-11-2023,Honeycomb,3,538,464,267,218,49,63,1,2,0,2,0
17-11-2023,PrimeSeven,2,989,552,442,218,224,77,29,31,4,27,1
17-11-2023,Mustangs,1,148,104,145,142,3,75,63,41,30,11,4
17-11-2023,PrimeSeven,3,608,521,39,33,6,60,22,33,11,22,0
17-11-2023,Discovery,1,248,33,50,14,36,54,6,31,8,23,1
17-11-2023,Honeycomb,3,932,175,829,48,781,51,5,17,3,14,1
17-12-2021,Honeycomb,1,649,615,591,195,396,61,54,32,15,17,3
17-12-2021,Mustangs,1,457,3,225,97,128,64,24,50,24,26,3
17-12-2021,ImpactTraining,1,213,178,93,16,77,90,60,1,0,1,0
17-12-2021,CelestialInterface,1,157,55,120,79,41,62,31,21,17,4,2
